Attrition,Gender,MaritalStatus,OverTime,JobRole,BusinessTravel,Department_Research & Development,Department_Sales,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,50.0,2.0,4.0,2.0,3.0,5.0,3.0,19237.0,2.0,11.0,3.0,4.0,1.0,29.0,2.0,8.0,1.0,7.0,7.0
0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,37.0,3.0,3.0,4.0,3.0,2.0,2.0,4107.0,3.0,15.0,3.0,1.0,0.0,8.0,2.0,4.0,3.0,0.0,1.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,40.0,26.0,3.0,3.0,3.0,2.0,1.0,8396.0,1.0,14.0,3.0,2.0,1.0,8.0,2.0,7.0,7.0,7.0,5.0
0,0.0,2.0,1.0,7.0,2.0,1.0,0.0,26.0,1.0,1.0,1.0,2.0,1.0,3.0,2007.0,1.0,13.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0
0,1.0,2.0,1.0,8.0,1.0,1.0,0.0,46.0,1.0,4.0,4.0,3.0,5.0,4.0,19627.0,9.0,17.0,3.0,4.0,2.0,23.0,3.0,2.0,2.0,2.0,2.0
0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,54.0,2.0,4.0,3.0,2.0,3.0,3.0,10686.0,6.0,11.0,3.0,2.0,1.0,13.0,3.0,9.0,4.0,7.0,0.0
0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,56.0,9.0,3.0,1.0,3.0,1.0,3.0,2942.0,2.0,19.0,3.0,2.0,1.0,18.0,3.0,5.0,4.0,0.0,3.0
0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,36.0,12.0,5.0,4.0,2.0,3.0,4.0,8858.0,0.0,11.0,3.0,2.0,0.0,15.0,2.0,14.0,8.0,7.0,8.0
0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,55.0,2.0,1.0,3.0,2.0,4.0,1.0,16756.0,7.0,15.0,3.0,2.0,0.0,31.0,4.0,9.0,7.0,6.0,2.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,43.0,25.0,3.0,3.0,2.0,3.0,4.0,10798.0,5.0,13.0,3.0,3.0,1.0,18.0,3.0,1.0,0.0,0.0,0.0
1,0.0,0.0,0.0,3.0,2.0,0.0,1.0,20.0,9.0,3.0,4.0,3.0,1.0,4.0,2323.0,1.0,14.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0
1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,10.0,3.0,3.0,2.0,1.0,1.0,1416.0,1.0,13.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
0,0.0,2.0,0.0,7.0,1.0,1.0,0.0,46.0,8.0,4.0,4.0,2.0,2.0,1.0,4615.0,8.0,23.0,4.0,1.0,3.0,19.0,3.0,16.0,13.0,1.0,7.0
1,1.0,1.0,0.0,7.0,1.0,1.0,0.0,51.0,4.0,4.0,1.0,3.0,1.0,3.0,2461.0,9.0,12.0,3.0,3.0,3.0,18.0,4.0,10.0,0.0,2.0,7.0
1,1.0,0.0,1.0,2.0,0.0,1.0,0.0,28.0,24.0,2.0,2.0,2.0,3.0,1.0,8722.0,1.0,12.0,3.0,1.0,0.0,10.0,2.0,10.0,7.0,1.0,9.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,1.0,2.0,1.0,2.0,1.0,1.0,3955.0,1.0,16.0,3.0,1.0,2.0,6.0,3.0,5.0,3.0,1.0,3.0
0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,30.0,20.0,3.0,3.0,3.0,2.0,1.0,9957.0,0.0,15.0,3.0,3.0,1.0,7.0,2.0,6.0,2.0,0.0,2.0
0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,41.0,7.0,2.0,2.0,4.0,1.0,3.0,3376.0,1.0,13.0,3.0,3.0,0.0,10.0,3.0,10.0,6.0,0.0,8.0
0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,38.0,17.0,1.0,3.0,2.0,3.0,3.0,8823.0,0.0,18.0,3.0,1.0,1.0,20.0,2.0,19.0,9.0,1.0,9.0
0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,40.0,20.0,4.0,1.0,3.0,3.0,4.0,10322.0,4.0,20.0,4.0,4.0,1.0,14.0,3.0,11.0,10.0,11.0,1.0
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,27.0,8.0,5.0,1.0,1.0,1.0,3.0,4621.0,1.0,19.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0
0,1.0,1.0,1.0,6.0,2.0,1.0,0.0,55.0,2.0,1.0,4.0,3.0,3.0,2.0,10976.0,3.0,18.0,3.0,2.0,1.0,23.0,3.0,3.0,2.0,1.0,2.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,28.0,10.0,3.0,3.0,3.0,2.0,3.0,3660.0,3.0,13.0,3.0,4.0,0.0,10.0,4.0,8.0,7.0,1.0,7.0
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,44.0,1.0,2.0,2.0,2.0,3.0,1.0,10482.0,9.0,14.0,3.0,4.0,1.0,24.0,3.0,20.0,6.0,3.0,6.0
0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,33.0,5.0,3.0,4.0,2.0,3.0,4.0,7119.0,4.0,15.0,3.0,3.0,1.0,9.0,3.0,3.0,2.0,1.0,2.0
1,1.0,0.0,0.0,4.0,1.0,0.0,1.0,35.0,4.0,3.0,4.0,3.0,3.0,1.0,9582.0,0.0,22.0,4.0,1.0,0.0,9.0,3.0,8.0,7.0,4.0,7.0
1,0.0,0.0,1.0,7.0,2.0,1.0,0.0,33.0,29.0,4.0,1.0,2.0,2.0,3.0,4508.0,1.0,22.0,4.0,2.0,0.0,14.0,3.0,13.0,7.0,3.0,8.0
0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,28.0,15.0,2.0,1.0,3.0,1.0,3.0,2207.0,1.0,16.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0
0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,34.0,3.0,1.0,1.0,3.0,2.0,4.0,7756.0,0.0,17.0,3.0,3.0,0.0,7.0,2.0,6.0,2.0,0.0,4.0
0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,37.0,10.0,4.0,4.0,2.0,2.0,4.0,6694.0,2.0,14.0,3.0,3.0,3.0,8.0,3.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,25.0,4.0,1.0,4.0,3.0,1.0,4.0,3691.0,1.0,15.0,3.0,2.0,1.0,7.0,4.0,7.0,7.0,5.0,6.0
1,1.0,2.0,1.0,1.0,1.0,1.0,0.0,26.0,21.0,3.0,1.0,3.0,1.0,3.0,2377.0,1.0,20.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
1,1.0,0.0,0.0,7.0,1.0,1.0,0.0,33.0,25.0,3.0,1.0,2.0,1.0,2.0,2313.0,4.0,20.0,4.0,2.0,0.0,5.0,3.0,2.0,2.0,2.0,2.0
0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,42.0,2.0,2.0,4.0,3.0,4.0,1.0,17665.0,0.0,17.0,3.0,4.0,1.0,23.0,3.0,22.0,6.0,13.0,7.0
1,1.0,2.0,1.0,1.0,2.0,1.0,0.0,28.0,1.0,3.0,1.0,2.0,1.0,2.0,2596.0,1.0,15.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0
1,1.0,0.0,0.0,4.0,2.0,0.0,1.0,50.0,1.0,4.0,4.0,3.0,2.0,3.0,4728.0,3.0,14.0,3.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0
0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,33.0,7.0,3.0,4.0,3.0,2.0,2.0,4302.0,0.0,17.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,0.0,2.0
0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,34.0,3.0,4.0,3.0,2.0,1.0,4.0,2979.0,3.0,17.0,3.0,4.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0
0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,48.0,1.0,4.0,1.0,4.0,4.0,4.0,16885.0,2.0,22.0,4.0,3.0,0.0,27.0,2.0,5.0,4.0,2.0,1.0
0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,45.0,9.0,4.0,2.0,2.0,2.0,3.0,5593.0,1.0,13.0,3.0,4.0,1.0,15.0,3.0,15.0,10.0,4.0,12.0
0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,52.0,7.0,4.0,2.0,3.0,3.0,2.0,10445.0,7.0,19.0,3.0,4.0,0.0,18.0,3.0,8.0,6.0,4.0,0.0
0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,38.0,10.0,4.0,3.0,2.0,3.0,3.0,8740.0,0.0,14.0,3.0,2.0,2.0,9.0,3.0,8.0,7.0,2.0,7.0
0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,29.0,28.0,4.0,3.0,3.0,1.0,4.0,2514.0,4.0,22.0,4.0,1.0,1.0,11.0,3.0,7.0,5.0,1.0,7.0
0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,28.0,3.0,3.0,4.0,3.0,3.0,2.0,7655.0,0.0,17.0,3.0,2.0,3.0,10.0,2.0,9.0,7.0,1.0,7.0
0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,46.0,3.0,1.0,1.0,3.0,4.0,3.0,17465.0,3.0,12.0,3.0,4.0,1.0,23.0,3.0,12.0,9.0,4.0,9.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,38.0,2.0,2.0,4.0,3.0,3.0,2.0,7351.0,7.0,16.0,3.0,3.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0
0,0.0,1.0,1.0,6.0,2.0,1.0,0.0,43.0,27.0,3.0,3.0,3.0,3.0,1.0,10820.0,8.0,11.0,3.0,3.0,1.0,18.0,3.0,8.0,7.0,0.0,1.0
1,1.0,2.0,1.0,2.0,2.0,1.0,0.0,39.0,2.0,3.0,1.0,3.0,4.0,4.0,12169.0,7.0,11.0,3.0,4.0,3.0,21.0,3.0,18.0,7.0,11.0,5.0
0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,40.0,14.0,3.0,3.0,2.0,5.0,3.0,19626.0,1.0,14.0,3.0,1.0,0.0,21.0,4.0,20.0,7.0,4.0,9.0
0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,21.0,1.0,1.0,4.0,2.0,1.0,2.0,2070.0,1.0,11.0,3.0,3.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0
0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,39.0,9.0,3.0,3.0,3.0,2.0,2.0,6782.0,9.0,15.0,3.0,3.0,0.0,9.0,2.0,5.0,4.0,0.0,3.0
0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,36.0,18.0,4.0,1.0,3.0,2.0,4.0,7779.0,2.0,20.0,4.0,1.0,0.0,18.0,3.0,11.0,9.0,0.0,9.0
0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,31.0,20.0,3.0,3.0,4.0,1.0,4.0,2791.0,0.0,12.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,28.0,2.0,1.0,1.0,2.0,1.0,2.0,3201.0,0.0,17.0,3.0,1.0,0.0,6.0,1.0,5.0,3.0,0.0,4.0
0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,35.0,11.0,2.0,4.0,3.0,2.0,4.0,4968.0,1.0,11.0,3.0,4.0,1.0,5.0,3.0,5.0,2.0,0.0,2.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,49.0,8.0,4.0,4.0,2.0,4.0,2.0,13120.0,6.0,17.0,3.0,2.0,1.0,22.0,3.0,9.0,8.0,2.0,3.0
0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,34.0,2.0,2.0,4.0,3.0,2.0,3.0,4033.0,2.0,11.0,3.0,4.0,0.0,5.0,2.0,3.0,2.0,0.0,2.0
0,0.0,2.0,1.0,7.0,2.0,1.0,0.0,29.0,10.0,3.0,4.0,3.0,1.0,2.0,3291.0,0.0,14.0,3.0,4.0,2.0,8.0,2.0,7.0,5.0,1.0,1.0
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,42.0,29.0,3.0,2.0,1.0,2.0,4.0,4272.0,4.0,19.0,3.0,1.0,0.0,16.0,3.0,1.0,0.0,0.0,0.0
0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,29.0,8.0,1.0,2.0,2.0,2.0,4.0,5056.0,1.0,15.0,3.0,3.0,1.0,10.0,2.0,10.0,7.0,1.0,2.0
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,38.0,1.0,3.0,3.0,4.0,1.0,3.0,2844.0,1.0,13.0,3.0,4.0,1.0,7.0,4.0,7.0,6.0,5.0,0.0
0,1.0,2.0,0.0,7.0,2.0,1.0,0.0,28.0,6.0,3.0,3.0,2.0,1.0,3.0,2703.0,1.0,14.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0
1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,8.0,1.0,3.0,3.0,1.0,3.0,1904.0,1.0,12.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,4.0,1.0,0.0,1.0,33.0,9.0,4.0,1.0,3.0,2.0,1.0,8224.0,0.0,17.0,3.0,1.0,0.0,6.0,3.0,5.0,2.0,0.0,3.0
0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,41.0,12.0,4.0,2.0,3.0,1.0,4.0,4766.0,3.0,11.0,3.0,1.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,31.0,15.0,3.0,3.0,3.0,1.0,3.0,2610.0,1.0,12.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,37.0,25.0,2.0,3.0,2.0,2.0,4.0,5731.0,7.0,13.0,3.0,3.0,2.0,9.0,3.0,6.0,2.0,1.0,3.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,27.0,6.0,3.0,4.0,2.0,1.0,3.0,2539.0,1.0,13.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0
0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,34.0,9.0,1.0,2.0,3.0,2.0,3.0,5714.0,1.0,20.0,4.0,1.0,0.0,6.0,2.0,6.0,5.0,1.0,3.0
0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,8.0,4.0,3.0,3.0,1.0,3.0,4323.0,1.0,17.0,3.0,2.0,0.0,6.0,1.0,5.0,4.0,1.0,4.0
1,0.0,1.0,1.0,4.0,1.0,0.0,1.0,29.0,23.0,1.0,4.0,2.0,3.0,1.0,7336.0,1.0,13.0,3.0,1.0,1.0,11.0,1.0,11.0,8.0,3.0,10.0
0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,40.0,9.0,4.0,2.0,3.0,3.0,3.0,13499.0,9.0,17.0,3.0,3.0,0.0,20.0,2.0,18.0,7.0,2.0,13.0
1,1.0,0.0,0.0,4.0,2.0,0.0,1.0,42.0,12.0,3.0,3.0,3.0,4.0,1.0,13758.0,0.0,12.0,3.0,2.0,0.0,22.0,2.0,21.0,9.0,13.0,14.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,42.0,4.0,4.0,2.0,3.0,2.0,1.0,5155.0,7.0,13.0,3.0,4.0,0.0,9.0,4.0,6.0,4.0,1.0,5.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,1.0,4.0,4.0,2.0,1.0,3.0,2258.0,6.0,12.0,3.0,2.0,1.0,10.0,3.0,8.0,0.0,1.0,7.0
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,24.0,24.0,3.0,4.0,3.0,1.0,2.0,3597.0,8.0,22.0,4.0,4.0,0.0,6.0,3.0,4.0,3.0,1.0,2.0
1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,28.0,12.0,1.0,3.0,3.0,1.0,4.0,2515.0,1.0,11.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,26.0,3.0,4.0,1.0,4.0,1.0,4.0,4420.0,1.0,22.0,4.0,2.0,1.0,8.0,3.0,8.0,7.0,0.0,7.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,30.0,10.0,3.0,3.0,2.0,2.0,3.0,6578.0,1.0,18.0,3.0,1.0,1.0,10.0,3.0,10.0,3.0,1.0,4.0
0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,40.0,26.0,2.0,3.0,2.0,2.0,4.0,4422.0,3.0,13.0,3.0,4.0,1.0,16.0,1.0,1.0,1.0,0.0,0.0
0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,35.0,2.0,3.0,3.0,2.0,3.0,2.0,10274.0,2.0,18.0,3.0,2.0,1.0,15.0,4.0,7.0,7.0,6.0,4.0
0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,34.0,1.0,3.0,4.0,2.0,2.0,1.0,5343.0,0.0,20.0,4.0,3.0,0.0,14.0,3.0,13.0,9.0,4.0,9.0
0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,35.0,4.0,4.0,4.0,2.0,1.0,4.0,2376.0,1.0,13.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
1,0.0,0.0,1.0,4.0,1.0,0.0,1.0,43.0,9.0,3.0,1.0,1.0,2.0,3.0,5346.0,8.0,13.0,3.0,2.0,0.0,7.0,2.0,4.0,3.0,1.0,3.0
0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,32.0,2.0,1.0,3.0,3.0,1.0,1.0,2827.0,1.0,12.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0
0,0.0,2.0,1.0,5.0,1.0,1.0,0.0,56.0,4.0,4.0,4.0,3.0,5.0,1.0,19943.0,4.0,13.0,3.0,4.0,1.0,28.0,3.0,5.0,2.0,4.0,2.0
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,29.0,6.0,1.0,2.0,3.0,1.0,4.0,3131.0,1.0,13.0,3.0,1.0,1.0,10.0,3.0,10.0,8.0,0.0,8.0
0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,19.0,9.0,2.0,3.0,3.0,1.0,1.0,2552.0,1.0,25.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,45.0,7.0,3.0,1.0,3.0,1.0,3.0,4477.0,4.0,19.0,3.0,3.0,1.0,7.0,2.0,3.0,2.0,0.0,2.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,37.0,1.0,3.0,4.0,2.0,2.0,4.0,6474.0,1.0,13.0,3.0,2.0,1.0,14.0,2.0,14.0,8.0,3.0,11.0
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,20.0,3.0,3.0,1.0,2.0,1.0,3.0,3033.0,1.0,12.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
1,1.0,0.0,0.0,7.0,1.0,1.0,0.0,44.0,10.0,4.0,3.0,3.0,1.0,3.0,2936.0,1.0,11.0,3.0,3.0,0.0,6.0,3.0,6.0,4.0,0.0,2.0
0,0.0,2.0,1.0,5.0,1.0,1.0,0.0,53.0,7.0,2.0,4.0,3.0,5.0,3.0,18606.0,3.0,18.0,3.0,2.0,1.0,26.0,3.0,7.0,7.0,4.0,7.0
0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,29.0,15.0,1.0,2.0,1.0,1.0,4.0,2168.0,0.0,18.0,3.0,1.0,1.0,6.0,2.0,5.0,4.0,1.0,3.0
1,1.0,1.0,0.0,7.0,2.0,1.0,0.0,22.0,3.0,4.0,3.0,2.0,1.0,4.0,2853.0,0.0,11.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,46.0,2.0,3.0,3.0,3.0,4.0,1.0,17048.0,8.0,23.0,4.0,1.0,0.0,28.0,3.0,26.0,15.0,15.0,9.0
0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,44.0,17.0,3.0,4.0,1.0,1.0,3.0,2290.0,2.0,13.0,3.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,2.0,3.0,2.0,3.0,1.0,3.0,3600.0,1.0,13.0,3.0,4.0,1.0,5.0,3.0,5.0,4.0,1.0,4.0
1,1.0,2.0,1.0,7.0,0.0,1.0,0.0,41.0,5.0,2.0,1.0,2.0,1.0,1.0,2107.0,6.0,17.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,30.0,29.0,4.0,3.0,3.0,2.0,1.0,4115.0,8.0,19.0,3.0,3.0,3.0,8.0,3.0,4.0,3.0,0.0,3.0
0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,40.0,2.0,4.0,2.0,3.0,2.0,2.0,4327.0,5.0,12.0,3.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0
0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,50.0,2.0,3.0,4.0,3.0,4.0,1.0,17856.0,2.0,22.0,4.0,3.0,1.0,32.0,3.0,2.0,2.0,2.0,2.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,28.0,19.0,4.0,4.0,2.0,1.0,1.0,3196.0,1.0,12.0,3.0,3.0,3.0,6.0,3.0,6.0,5.0,3.0,3.0
0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,46.0,15.0,2.0,4.0,3.0,5.0,2.0,19081.0,5.0,11.0,3.0,1.0,1.0,25.0,3.0,4.0,2.0,0.0,3.0
0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,35.0,17.0,4.0,3.0,3.0,2.0,1.0,8966.0,3.0,15.0,3.0,4.0,3.0,15.0,3.0,7.0,7.0,1.0,7.0
1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0,17.0,2.0,4.0,3.0,1.0,2.0,2210.0,1.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,33.0,25.0,3.0,2.0,3.0,2.0,3.0,4539.0,1.0,12.0,3.0,1.0,1.0,10.0,2.0,10.0,7.0,0.0,1.0
0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,36.0,6.0,4.0,3.0,1.0,1.0,3.0,2741.0,1.0,14.0,3.0,3.0,1.0,7.0,3.0,7.0,7.0,1.0,7.0
0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,30.0,7.0,4.0,3.0,3.0,2.0,3.0,3491.0,1.0,13.0,3.0,1.0,3.0,10.0,2.0,10.0,7.0,8.0,9.0
0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,44.0,29.0,4.0,4.0,3.0,2.0,4.0,4541.0,1.0,25.0,4.0,2.0,0.0,20.0,3.0,20.0,11.0,13.0,17.0
0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,20.0,21.0,3.0,3.0,4.0,1.0,4.0,2678.0,1.0,17.0,3.0,4.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0
0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,46.0,2.0,4.0,4.0,3.0,2.0,4.0,7379.0,2.0,11.0,3.0,3.0,1.0,12.0,2.0,6.0,3.0,1.0,4.0
0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,2.0,5.0,4.0,4.0,2.0,1.0,6272.0,7.0,16.0,3.0,1.0,1.0,10.0,4.0,4.0,3.0,0.0,3.0
0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,60.0,7.0,4.0,2.0,4.0,2.0,4.0,5220.0,0.0,18.0,3.0,2.0,1.0,12.0,3.0,11.0,7.0,1.0,9.0
0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,32.0,13.0,3.0,3.0,2.0,1.0,2.0,2743.0,1.0,20.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,32.0,2.0,2.0,4.0,3.0,2.0,3.0,4998.0,4.0,14.0,3.0,4.0,0.0,10.0,3.0,8.0,7.0,0.0,7.0
0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,36.0,1.0,3.0,3.0,1.0,3.0,1.0,10252.0,2.0,21.0,4.0,3.0,1.0,17.0,3.0,7.0,7.0,7.0,7.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,33.0,9.0,3.0,1.0,3.0,1.0,4.0,2781.0,0.0,13.0,3.0,2.0,1.0,15.0,3.0,14.0,10.0,4.0,10.0
0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,40.0,10.0,3.0,2.0,2.0,2.0,2.0,6852.0,7.0,12.0,3.0,2.0,1.0,7.0,4.0,5.0,1.0,1.0,3.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,25.0,10.0,4.0,3.0,3.0,2.0,4.0,4950.0,0.0,14.0,3.0,2.0,0.0,5.0,3.0,4.0,3.0,1.0,1.0
0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,30.0,1.0,3.0,4.0,3.0,1.0,2.0,3579.0,0.0,21.0,4.0,1.0,1.0,12.0,3.0,11.0,9.0,5.0,7.0
0,0.0,1.0,0.0,8.0,2.0,1.0,0.0,42.0,26.0,5.0,1.0,3.0,3.0,1.0,13191.0,3.0,17.0,3.0,3.0,0.0,20.0,3.0,1.0,0.0,0.0,0.0
0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,35.0,8.0,2.0,3.0,2.0,3.0,4.0,10377.0,4.0,11.0,3.0,2.0,1.0,16.0,2.0,13.0,2.0,4.0,12.0
0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,27.0,14.0,3.0,1.0,3.0,1.0,1.0,2235.0,1.0,14.0,3.0,4.0,2.0,9.0,2.0,9.0,7.0,6.0,8.0
0,0.0,2.0,1.0,6.0,2.0,1.0,0.0,54.0,1.0,4.0,4.0,3.0,3.0,3.0,10502.0,7.0,17.0,3.0,1.0,1.0,33.0,1.0,5.0,4.0,1.0,4.0
0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,44.0,2.0,1.0,1.0,4.0,1.0,4.0,2011.0,1.0,13.0,3.0,4.0,1.0,10.0,3.0,10.0,5.0,7.0,7.0
1,0.0,0.0,0.0,7.0,0.0,1.0,0.0,19.0,10.0,3.0,1.0,2.0,1.0,2.0,1859.0,1.0,25.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0
0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,29.0,1.0,3.0,1.0,3.0,1.0,4.0,3760.0,1.0,15.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0
